time,emotion,duration_since_last,abrupt_change
2025-01-27T00:01:38.235543,Miedo,0.200324,True
2025-01-27T00:01:38.435888,Miedo,0.200345,False
2025-01-27T00:01:38.639286,Miedo,0.203398,False
2025-01-27T00:01:38.830466,Miedo,0.19118,False
2025-01-27T00:01:39.037719,Miedo,0.207253,False
2025-01-27T00:01:39.239566,Miedo,0.201847,False
2025-01-27T00:01:39.441632,Miedo,0.202066,False
2025-01-27T00:01:39.638116,Miedo,0.196484,False
2025-01-27T00:01:39.837255,Miedo,0.199139,False
2025-01-27T00:01:40.036497,Sorpresa,0.199242,True
2025-01-27T00:01:40.241377,Miedo,0.20488,True
2025-01-27T00:01:40.435866,Miedo,0.194489,False
2025-01-27T00:01:40.643515,Miedo,0.207649,False
2025-01-27T00:01:40.844459,Miedo,0.200944,False
2025-01-27T00:01:41.039901,Miedo,0.195442,False
2025-01-27T00:01:41.231916,Tristeza,0.192015,True
2025-01-27T00:01:41.428071,Miedo,0.196155,True
2025-01-27T00:01:41.640608,Tristeza,0.212537,True
2025-01-27T00:01:41.828353,Miedo,0.187745,True
2025-01-27T00:01:42.040726,Sorpresa,0.212373,True
2025-01-27T00:01:42.236821,Sorpresa,0.196095,False
2025-01-27T00:01:42.437922,Felicidad,0.201101,True
2025-01-27T00:01:42.641925,Tristeza,0.204003,True
2025-01-27T00:01:42.834497,Felicidad,0.192572,True
2025-01-27T00:01:43.025022,Tristeza,0.190525,True
2025-01-27T00:01:43.224669,Miedo,0.199647,True
2025-01-27T00:01:43.431560,Miedo,0.206891,False
2025-01-27T00:01:43.626964,Miedo,0.195404,False
2025-01-27T00:01:43.832328,Miedo,0.205364,False
2025-01-27T00:01:44.030070,Miedo,0.197742,False
2025-01-27T00:01:44.238516,Miedo,0.208446,False
2025-01-27T00:01:44.428899,Miedo,0.190383,False
2025-01-27T00:01:44.651127,Miedo,0.222228,False
2025-01-27T00:01:44.838082,Miedo,0.186955,False
2025-01-27T00:01:45.042987,Miedo,0.204905,False
2025-01-27T00:01:45.228632,Miedo,0.185645,False
2025-01-27T00:01:45.423602,Miedo,0.19497,False
2025-01-27T00:01:45.653449,Miedo,0.229847,False
2025-01-27T00:01:48.881362,Neutral,3.227913,True
2025-01-27T00:01:49.878403,Miedo,0.997041,True
2025-01-27T00:01:50.881154,Miedo,1.002751,False
2025-01-27T00:01:51.878837,Neutral,0.997683,True
2025-01-27T00:01:52.891674,Desagrado,1.012837,True
2025-01-27T00:01:53.881904,Desagrado,0.99023,False
2025-01-27T00:01:54.888993,Miedo,1.007089,True
2025-01-27T00:01:56.903856,Desagrado,2.014863,True
2025-01-27T00:01:57.911877,Desagrado,1.008021,False
2025-01-27T00:01:58.895354,Desagrado,0.983477,False
2025-01-27T00:02:03.915865,Tristeza,5.020511,True
2025-01-27T00:03:42.929689,Neutral,99.013824,True
2025-01-27T00:03:43.121169,Tristeza,0.19148,True
2025-01-27T00:03:43.320375,Miedo,0.199206,True
2025-01-27T00:03:43.719088,Felicidad,0.398713,True
2025-01-27T00:03:43.916815,Felicidad,0.197727,False
2025-01-27T00:03:44.116958,Felicidad,0.200143,False
2025-01-27T00:03:44.723907,Felicidad,0.606949,False
2025-01-27T00:03:46.513682,Felicidad,1.789775,False
2025-01-27T00:03:46.917348,Tristeza,0.403666,True
2025-01-27T00:03:47.115964,Felicidad,0.198616,True
2025-01-27T00:03:48.913207,Felicidad,1.797243,False
2025-01-27T00:03:49.113764,Felicidad,0.200557,False
2025-01-27T00:03:49.313068,Felicidad,0.199304,False
2025-01-27T00:03:49.523305,Neutral,0.210237,True
2025-01-27T00:03:49.726359,Tristeza,0.203054,True
2025-01-27T00:03:49.912700,Felicidad,0.186341,True
2025-01-27T00:03:50.117211,Tristeza,0.204511,True
2025-01-27T00:03:50.327703,Tristeza,0.210492,False
2025-01-27T00:03:51.527948,Neutral,1.200245,True
2025-01-27T00:03:51.718326,Neutral,0.190378,False
2025-01-27T00:03:52.525607,Felicidad,0.807281,True
2025-01-27T00:03:53.120828,Miedo,0.595221,True
2025-01-27T00:03:56.118109,Felicidad,2.997281,True
2025-01-27T00:03:56.316361,Felicidad,0.198252,False
2025-01-27T00:03:56.921266,Tristeza,0.604905,True
2025-01-27T00:03:57.519257,Felicidad,0.597991,True
2025-01-27T00:03:58.114168,Felicidad,0.594911,False
2025-01-27T00:03:58.315853,Felicidad,0.201685,False
2025-01-27T00:03:58.514686,Felicidad,0.198833,False
2025-01-27T00:03:58.691074,Desconocida,0.176388,True
2025-01-27T00:03:58.909541,Neutral,0.218467,True
2025-01-27T00:03:59.313128,Neutral,0.403587,False
2025-01-27T00:03:59.516413,Felicidad,0.203285,True
2025-01-27T00:03:59.713275,Felicidad,0.196862,False
2025-01-27T00:03:59.893699,Desconocida,0.180424,True
2025-01-27T00:04:00.084010,Desconocida,0.190311,False
2025-01-27T00:04:00.491388,Desconocida,0.407378,False
2025-01-27T00:04:00.724585,Felicidad,0.233197,True
2025-01-27T00:04:00.909929,Felicidad,0.185344,False
2025-01-27T00:04:01.110433,Felicidad,0.200504,False
2025-01-27T00:04:01.315057,Neutral,0.204624,True
2025-01-27T00:04:01.520112,Felicidad,0.205055,True
2025-01-27T00:04:01.715052,Felicidad,0.19494,False
2025-01-27T00:04:01.918025,Felicidad,0.202973,False
2025-01-27T00:04:02.119004,Felicidad,0.200979,False
2025-01-27T00:04:02.316126,Felicidad,0.197122,False
2025-01-27T00:04:02.524208,Felicidad,0.208082,False
2025-01-27T00:04:02.717600,Felicidad,0.193392,False
2025-01-27T00:04:02.914969,Felicidad,0.197369,False
2025-01-27T00:04:03.123501,Sorpresa,0.208532,True
2025-01-27T00:04:03.328191,Sorpresa,0.20469,False
2025-01-27T00:04:03.534744,Sorpresa,0.206553,False
2025-01-27T00:04:03.724674,Sorpresa,0.18993,False
2025-01-27T00:04:03.922728,Sorpresa,0.198054,False
2025-01-27T00:04:04.125377,Sorpresa,0.202649,False
2025-01-27T00:04:04.333732,Sorpresa,0.208355,False
2025-01-27T00:04:04.527594,Sorpresa,0.193862,False
2025-01-27T00:04:04.726941,Sorpresa,0.199347,False
2025-01-27T00:04:04.922600,Sorpresa,0.195659,False
2025-01-27T00:04:05.128947,Sorpresa,0.206347,False
2025-01-27T00:04:05.329201,Sorpresa,0.200254,False
2025-01-27T00:04:05.529518,Sorpresa,0.200317,False
2025-01-27T00:04:05.720379,Miedo,0.190861,True
2025-01-27T00:04:05.919099,Tristeza,0.19872,True
2025-01-27T00:04:06.125623,Miedo,0.206524,True
2025-01-27T00:04:06.323937,Miedo,0.198314,False
2025-01-27T00:04:06.532110,Miedo,0.208173,False
2025-01-27T00:04:06.715154,Miedo,0.183044,False
2025-01-27T00:04:06.925564,Miedo,0.21041,False
2025-01-27T00:04:07.123876,Miedo,0.198312,False
2025-01-27T00:04:07.328556,Miedo,0.20468,False
2025-01-27T00:04:07.531687,Miedo,0.203131,False
2025-01-27T00:04:07.721895,Miedo,0.190208,False
2025-01-27T00:04:07.925585,Sorpresa,0.20369,True
2025-01-27T00:04:08.128003,Miedo,0.202418,True
2025-01-27T00:04:08.330014,Miedo,0.202011,False
2025-01-27T00:04:08.527431,Miedo,0.197417,False
2025-01-27T00:04:08.723868,Miedo,0.196437,False
2025-01-27T00:04:08.920111,Miedo,0.196243,False
2025-01-27T00:04:09.120602,Tristeza,0.200491,True
2025-01-27T00:04:09.320322,Miedo,0.19972,True
2025-01-27T00:04:09.533243,Tristeza,0.212921,True
2025-01-27T00:04:09.715437,Miedo,0.182194,True
2025-01-27T00:04:09.921802,Sorpresa,0.206365,True
2025-01-27T00:04:10.121506,Sorpresa,0.199704,False
2025-01-27T00:04:10.330832,Felicidad,0.209326,True
2025-01-27T00:04:10.529186,Tristeza,0.198354,True
2025-01-27T00:04:10.710779,Felicidad,0.181593,True
2025-01-27T00:04:10.913551,Tristeza,0.202772,True
2025-01-27T00:04:11.114338,Miedo,0.200787,True
2025-01-27T00:04:11.316234,Miedo,0.201896,False
2025-01-27T00:04:11.524717,Miedo,0.208483,False
2025-01-27T00:04:11.710164,Miedo,0.185447,False
2025-01-27T00:04:11.910267,Miedo,0.200103,False
2025-01-27T00:04:12.117105,Miedo,0.206838,False
2025-01-27T00:04:12.321029,Miedo,0.203924,False
2025-01-27T00:04:12.526002,Miedo,0.204973,False
2025-01-27T00:04:12.712742,Miedo,0.18674,False
2025-01-27T00:04:12.917821,Miedo,0.205079,False
2025-01-27T00:04:13.112305,Miedo,0.194484,False
2025-01-27T00:04:13.314789,Miedo,0.202484,False
2025-01-27T00:04:13.510795,Miedo,0.196006,False
2025-01-27T00:04:14.319292,Miedo,0.808497,False
2025-01-27T00:04:14.713474,Miedo,0.394182,False
2025-01-27T00:04:15.111599,Felicidad,0.398125,True
2025-01-27T00:04:15.319013,Felicidad,0.207414,False
2025-01-27T00:04:15.524573,Neutral,0.20556,True
2025-01-27T00:04:15.715045,Neutral,0.190472,False
2025-01-27T00:04:15.917980,Neutral,0.202935,False
2025-01-27T00:04:16.128117,Neutral,0.210137,False
2025-01-27T00:04:16.321447,Miedo,0.19333,True
2025-01-27T00:04:16.525317,Tristeza,0.20387,True
2025-01-27T00:04:16.716921,Miedo,0.191604,True
2025-01-27T00:04:16.916376,Miedo,0.199455,False
2025-01-27T00:04:17.114344,Miedo,0.197968,False
2025-01-27T00:04:17.317958,Miedo,0.203614,False
2025-01-27T00:04:17.512185,Miedo,0.194227,False
2025-01-27T00:04:17.715829,Miedo,0.203644,False
2025-01-27T00:04:17.918607,Felicidad,0.202778,True
2025-01-27T00:04:18.111336,Miedo,0.192729,True
2025-01-27T00:04:18.320262,Neutral,0.208926,True
2025-01-27T00:04:18.526186,Neutral,0.205924,False
2025-01-27T00:04:18.714949,Neutral,0.188763,False
2025-01-27T00:04:19.114581,Neutral,0.399632,False
2025-01-27T00:04:19.317073,Neutral,0.202492,False
2025-01-27T00:04:19.711456,Desagrado,0.394383,True
2025-01-27T00:04:19.913368,Desagrado,0.201912,False
2025-01-27T00:04:20.114875,Desagrado,0.201507,False
2025-01-27T00:04:20.316765,Desagrado,0.20189,False
2025-01-27T00:04:20.510637,Desagrado,0.193872,False
2025-01-27T00:04:20.710291,Desagrado,0.199654,False
2025-01-27T00:04:20.908962,Enojo,0.198671,True
2025-01-27T00:04:21.114069,Neutral,0.205107,True
2025-01-27T00:04:21.311633,Miedo,0.197564,True
2025-01-27T00:04:21.515668,Miedo,0.204035,False
2025-01-27T00:04:21.715638,Miedo,0.19997,False
2025-01-27T00:04:21.909795,Miedo,0.194157,False
2025-01-27T00:04:22.115321,Desagrado,0.205526,True
2025-01-27T00:04:22.320933,Desagrado,0.205612,False
2025-01-27T00:04:22.513486,Desagrado,0.192553,False
2025-01-27T00:04:22.715439,Desagrado,0.201953,False
2025-01-27T00:04:23.511434,Desagrado,0.795995,False
2025-01-27T00:04:23.712515,Desagrado,0.201081,False
2025-01-27T00:04:23.911600,Desagrado,0.199085,False
2025-01-27T00:04:24.111328,Desagrado,0.199728,False
2025-01-27T00:04:24.322039,Desagrado,0.210711,False
2025-01-27T00:04:24.513866,Desagrado,0.191827,False
2025-01-27T00:04:24.711171,Desagrado,0.197305,False
2025-01-27T00:04:24.915190,Desagrado,0.204019,False
2025-01-27T00:04:25.114345,Desagrado,0.199155,False
2025-01-27T00:04:25.321158,Desagrado,0.206813,False
2025-01-27T00:04:25.511425,Desagrado,0.190267,False
2025-01-27T00:04:25.716132,Desagrado,0.204707,False
2025-01-27T00:04:25.913621,Desagrado,0.197489,False
2025-01-27T00:04:26.114454,Desagrado,0.200833,False
2025-01-27T00:04:26.321227,Desagrado,0.206773,False
2025-01-27T00:04:26.514584,Desagrado,0.193357,False
2025-01-27T00:04:26.916324,Neutral,0.40174,True
2025-01-27T00:04:27.113429,Neutral,0.197105,False
2025-01-27T00:04:27.721729,Tristeza,0.6083,True
2025-01-27T00:04:27.918603,Tristeza,0.196874,False
2025-01-27T00:04:28.116236,Neutral,0.197633,True
2025-01-27T00:17:30.613715,Tristeza,782.497479,True
2025-01-27T00:17:30.819339,Miedo,0.205624,True
2025-01-27T00:17:31.201007,Felicidad,0.381668,True
2025-01-27T00:17:31.407213,Felicidad,0.206206,False
2025-01-27T00:17:31.604059,Felicidad,0.196846,False
2025-01-27T00:17:32.201178,Felicidad,0.597119,False
2025-01-27T00:17:32.605615,Felicidad,0.404437,False
2025-01-27T00:17:33.811966,Felicidad,1.206351,False
2025-01-27T00:17:34.200595,Felicidad,0.388629,False
2025-01-27T00:17:34.409143,Tristeza,0.208548,True
2025-01-27T00:17:34.603342,Felicidad,0.194199,True
2025-01-27T00:17:34.807581,Felicidad,0.204239,False
2025-01-27T00:17:36.209600,Felicidad,1.402019,False
2025-01-27T00:17:36.605769,Felicidad,0.396169,False
2025-01-27T00:17:36.810808,Felicidad,0.205039,False
2025-01-27T00:17:37.009006,Felicidad,0.198198,False
2025-01-27T00:17:37.198427,Felicidad,0.189421,False
2025-01-27T00:17:37.408586,Tristeza,0.210159,True
2025-01-27T00:17:37.603054,Felicidad,0.194468,True
2025-01-27T00:17:37.809879,Tristeza,0.206825,True
2025-01-27T00:17:38.018404,Felicidad,0.208525,True
2025-01-27T00:17:38.202836,Felicidad,0.184432,False
2025-01-27T00:17:38.603993,Neutral,0.401157,True
2025-01-27T00:17:39.211356,Neutral,0.607363,False
2025-01-27T00:17:39.400671,Neutral,0.189315,False
2025-01-27T00:17:40.209985,Felicidad,0.809314,True
2025-01-27T00:17:40.816167,Miedo,0.606182,True
2025-01-27T00:17:43.620677,Felicidad,2.80451,True
2025-01-27T00:17:43.810543,Felicidad,0.189866,False
2025-01-27T00:17:44.606991,Neutral,0.796448,True
2025-01-27T00:17:45.207076,Felicidad,0.600085,True
2025-01-27T00:17:45.807042,Felicidad,0.599966,False
2025-01-27T00:17:46.003607,Felicidad,0.196565,False
2025-01-27T00:17:46.205485,Felicidad,0.201878,False
2025-01-27T00:17:46.379935,Desconocida,0.17445,True
2025-01-27T00:17:46.601125,Neutral,0.22119,True
2025-01-27T00:17:46.999802,Neutral,0.398677,False
2025-01-27T00:17:47.200206,Felicidad,0.200404,True
2025-01-27T00:17:47.403652,Felicidad,0.203446,False
2025-01-27T00:17:47.584726,Desconocida,0.181074,True
2025-01-27T00:17:47.779439,Desconocida,0.194713,False
2025-01-27T00:17:48.176100,Desconocida,0.396661,False
2025-01-27T00:17:48.397614,Felicidad,0.221514,True
2025-01-27T00:17:48.600207,Felicidad,0.202593,False
2025-01-27T00:17:48.806881,Felicidad,0.206674,False
2025-01-27T00:42:12.357005,Enojo,1463.550124,True
2025-01-27T00:42:12.545339,Desconocida,0.188334,True
2025-01-27T00:42:15.940583,Desconocida,3.395244,False
2025-01-27T00:42:16.146755,Desconocida,0.206172,False
2025-01-27T00:42:16.355185,Felicidad,0.20843,True
2025-01-27T00:42:16.758347,Miedo,0.403162,True
2025-01-27T00:42:16.973515,Felicidad,0.215168,True
2025-01-27T00:42:17.167281,Felicidad,0.193766,False
2025-01-27T00:42:17.578060,Felicidad,0.410779,False
2025-01-27T00:42:17.774608,Felicidad,0.196548,False
2025-01-27T00:42:17.976544,Felicidad,0.201936,False
2025-01-27T00:42:18.175746,Felicidad,0.199202,False
2025-01-27T00:42:18.391559,Felicidad,0.215813,False
2025-01-27T00:42:18.589197,Felicidad,0.197638,False
2025-01-27T00:42:18.778511,Tristeza,0.189314,True
2025-01-27T00:42:18.990530,Tristeza,0.212019,False
2025-01-27T00:42:19.179797,Tristeza,0.189267,False
2025-01-27T00:42:19.368516,Felicidad,0.188719,True
2025-01-27T00:42:19.580984,Enojo,0.212468,True
2025-01-27T00:42:19.775129,Felicidad,0.194145,True
2025-01-27T00:42:19.982636,Felicidad,0.207507,False
2025-01-27T00:42:20.176732,Felicidad,0.194096,False
2025-01-27T00:42:20.576391,Neutral,0.399659,True
2025-01-27T00:42:20.773207,Felicidad,0.196816,True
2025-01-27T00:42:20.980781,Felicidad,0.207574,False
2025-01-27T00:42:21.165416,Felicidad,0.184635,False
2025-01-27T00:42:21.570049,Felicidad,0.404633,False
2025-01-27T00:42:22.169151,Felicidad,0.599102,False
2025-01-27T00:42:22.381291,Felicidad,0.21214,False
2025-01-27T00:42:23.371136,Felicidad,0.989845,False
2025-01-27T00:42:23.589608,Neutral,0.218472,True
2025-01-27T00:42:23.789263,Neutral,0.199655,False
2025-01-27T00:42:23.978032,Felicidad,0.188769,True
2025-01-27T00:42:24.177508,Felicidad,0.199476,False
2025-01-27T00:42:24.365817,Felicidad,0.188309,False
2025-01-27T00:42:24.577327,Felicidad,0.21151,False
2025-01-27T00:42:24.773880,Felicidad,0.196553,False
2025-01-27T00:42:24.966813,Tristeza,0.192933,True
2025-01-27T00:42:25.566423,Felicidad,0.59961,True
2025-01-27T00:42:25.774056,Felicidad,0.207633,False
2025-01-27T00:42:26.166834,Felicidad,0.392778,False
2025-01-27T00:42:26.372140,Felicidad,0.205306,False
2025-01-27T00:42:26.571838,Felicidad,0.199698,False
2025-01-27T00:42:26.771952,Neutral,0.200114,True
2025-01-27T00:42:26.993921,Miedo,0.221969,True
2025-01-27T00:42:27.176534,Tristeza,0.182613,True
2025-01-27T00:42:27.375461,Felicidad,0.198927,True
2025-01-27T00:42:27.571822,Felicidad,0.196361,False
2025-01-27T00:42:27.766103,Felicidad,0.194281,False
2025-01-27T00:42:27.966880,Felicidad,0.200777,False
2025-01-27T00:42:28.169831,Felicidad,0.202951,False
2025-01-27T00:42:28.373145,Felicidad,0.203314,False
2025-01-27T00:42:28.567284,Felicidad,0.194139,False
2025-01-27T00:42:28.779758,Neutral,0.212474,True
2025-01-27T00:42:28.980609,Neutral,0.200851,False
2025-01-27T00:42:29.156542,Tristeza,0.175933,True
2025-01-27T00:42:29.559941,Felicidad,0.403399,True
2025-01-27T00:42:29.759864,Tristeza,0.199923,True
2025-01-27T00:42:32.175396,Felicidad,2.415532,True
2025-01-27T00:42:32.378723,Tristeza,0.203327,True
2025-01-27T00:42:32.571643,Felicidad,0.19292,True
2025-01-27T00:42:32.777405,Felicidad,0.205762,False
2025-01-27T00:42:32.971860,Felicidad,0.194455,False
2025-01-27T00:42:33.169178,Felicidad,0.197318,False
2025-01-27T00:42:33.368892,Felicidad,0.199714,False
2025-01-27T00:42:33.568590,Felicidad,0.199698,False
2025-01-27T00:42:33.772127,Felicidad,0.203537,False
2025-01-27T00:42:34.168922,Felicidad,0.396795,False
2025-01-27T00:42:34.568864,Felicidad,0.399942,False
2025-01-27T00:42:34.776136,Felicidad,0.207272,False
2025-01-27T00:42:34.973407,Felicidad,0.197271,False
2025-01-27T00:42:35.169770,Felicidad,0.196363,False
2025-01-27T00:42:35.373708,Felicidad,0.203938,False
2025-01-27T00:42:35.575355,Felicidad,0.201647,False
2025-01-27T00:42:35.772701,Felicidad,0.197346,False
2025-01-27T00:42:35.978755,Neutral,0.206054,True
2025-01-27T00:42:36.176537,Felicidad,0.197782,True
2025-01-27T00:42:36.380217,Felicidad,0.20368,False
2025-01-27T00:42:36.567981,Neutral,0.187764,True
2025-01-27T00:42:36.787722,Felicidad,0.219741,True
2025-01-27T00:42:36.967733,Felicidad,0.180011,False
2025-01-27T00:42:37.176959,Felicidad,0.209226,False
2025-01-27T00:42:37.372957,Felicidad,0.195998,False
2025-01-27T00:42:37.572984,Neutral,0.200027,True
2025-01-27T00:42:37.778115,Felicidad,0.205131,True
2025-01-27T00:42:37.984628,Felicidad,0.206513,False
2025-01-27T00:42:38.171985,Enojo,0.187357,True
2025-01-27T00:42:38.372504,Miedo,0.200519,True
2025-01-27T00:42:38.576510,Enojo,0.204006,True
2025-01-27T00:42:38.792350,Miedo,0.21584,True
2025-01-27T00:42:38.981493,Sorpresa,0.189143,True
2025-01-27T00:42:39.183878,Miedo,0.202385,True
2025-01-27T00:42:39.385127,Felicidad,0.201249,True
2025-01-27T00:42:39.575496,Sorpresa,0.190369,True
2025-01-27T00:42:39.784679,Sorpresa,0.209183,False
2025-01-27T00:42:39.982003,Sorpresa,0.197324,False
2025-01-27T00:42:40.183482,Felicidad,0.201479,True
2025-01-27T00:42:40.390308,Neutral,0.206826,True
2025-01-27T00:42:40.576185,Felicidad,0.185877,True
2025-01-27T00:42:40.786397,Sorpresa,0.210212,True
2025-01-27T00:42:40.981390,Sorpresa,0.194993,False
2025-01-27T00:42:41.179537,Felicidad,0.198147,True
2025-01-27T00:42:41.375957,Sorpresa,0.19642,True
2025-01-27T00:42:41.577327,Felicidad,0.20137,True
2025-01-27T00:42:41.799164,Enojo,0.221837,True
2025-01-27T00:42:41.994644,Miedo,0.19548,True
2025-01-27T00:42:42.178200,Felicidad,0.183556,True
2025-01-27T00:42:42.377189,Felicidad,0.198989,False
2025-01-27T00:42:42.779668,Felicidad,0.402479,False
2025-01-27T00:42:43.172268,Miedo,0.3926,True
2025-01-27T00:42:43.568437,Felicidad,0.396169,True
2025-01-27T00:42:43.782724,Felicidad,0.214287,False
2025-01-27T00:42:43.966816,Felicidad,0.184092,False
2025-01-27T00:42:44.373272,Felicidad,0.406456,False
2025-01-27T00:42:44.561498,Felicidad,0.188226,False
2025-01-27T00:42:45.166066,Felicidad,0.604568,False
2025-01-27T00:42:45.374026,Felicidad,0.20796,False
2025-01-27T00:42:45.770936,Felicidad,0.39691,False
2025-01-27T00:42:45.973149,Felicidad,0.202213,False
2025-01-27T00:42:46.169741,Felicidad,0.196592,False
2025-01-27T00:42:46.374316,Felicidad,0.204575,False
2025-01-27T00:42:46.568199,Felicidad,0.193883,False
2025-01-27T00:42:46.770227,Miedo,0.202028,True
2025-01-27T00:42:46.980156,Felicidad,0.209929,True
2025-01-27T00:42:47.178466,Felicidad,0.19831,False
2025-01-27T00:42:47.366284,Felicidad,0.187818,False
2025-01-27T00:42:47.564222,Felicidad,0.197938,False
2025-01-27T00:42:47.768491,Felicidad,0.204269,False
2025-01-27T00:42:47.973462,Felicidad,0.204971,False
2025-01-27T00:42:48.173519,Felicidad,0.200057,False
2025-01-27T00:42:48.566661,Miedo,0.393142,True
2025-01-27T00:42:48.773507,Miedo,0.206846,False
2025-01-27T00:42:48.965311,Enojo,0.191804,True
2025-01-27T00:42:49.157396,Miedo,0.192085,True
2025-01-27T00:42:49.361464,Felicidad,0.204068,True
2025-01-27T00:42:49.565549,Felicidad,0.204085,False
2025-01-27T00:42:49.769292,Felicidad,0.203743,False
2025-01-27T00:42:49.962751,Felicidad,0.193459,False
2025-01-27T00:42:50.169341,Felicidad,0.20659,False
2025-01-27T00:42:50.368576,Felicidad,0.199235,False
2025-01-27T00:42:50.564682,Felicidad,0.196106,False
2025-01-27T00:42:50.963032,Felicidad,0.39835,False
2025-01-27T00:42:51.178913,Felicidad,0.215881,False
2025-01-27T00:42:51.345829,Desconocida,0.166916,True
2025-01-27T00:42:51.569752,Felicidad,0.223923,True
2025-01-27T00:42:53.338501,Desconocida,1.768749,True
2025-01-27T00:42:53.731512,Desconocida,0.393011,False
2025-01-27T00:42:54.538516,Desconocida,0.807004,False
2025-01-27T00:42:54.735669,Desconocida,0.197153,False
2025-01-27T00:42:55.155334,Miedo,0.419665,True
2025-01-27T00:42:55.971721,Desagrado,0.816387,True
2025-01-27T00:42:56.160560,Sorpresa,0.188839,True
2025-01-27T00:42:56.569098,Miedo,0.408538,True
2025-01-27T00:42:56.745487,Desconocida,0.176389,True
2025-01-27T00:42:57.155262,Desconocida,0.409775,False
2025-01-27T00:42:57.367727,Miedo,0.212465,True
2025-01-27T00:42:57.564459,Miedo,0.196732,False
2025-01-27T00:42:57.944451,Desconocida,0.379992,True
2025-01-27T00:42:58.148242,Desconocida,0.203791,False
2025-01-27T00:42:58.341927,Desconocida,0.193685,False
2025-01-27T00:42:58.536984,Desconocida,0.195057,False
2025-01-27T00:42:58.744880,Desconocida,0.207896,False
2025-01-27T00:42:58.955585,Miedo,0.210705,True
2025-01-27T00:42:59.139510,Desconocida,0.183925,True
2025-01-27T00:42:59.357813,Miedo,0.218303,True
2025-01-27T00:42:59.739476,Desconocida,0.381663,True
2025-01-27T00:42:59.939115,Desconocida,0.199639,False
2025-01-27T00:43:00.171020,Miedo,0.231905,True
2025-01-27T00:43:00.359338,Felicidad,0.188318,True
2025-01-27T00:43:00.566886,Felicidad,0.207548,False
2025-01-27T00:43:00.770637,Miedo,0.203751,True
2025-01-27T00:43:00.964818,Felicidad,0.194181,True
2025-01-27T00:43:01.156436,Desconocida,0.191618,True
2025-01-27T00:43:01.348592,Desconocida,0.192156,False
2025-01-27T00:43:01.555312,Desconocida,0.20672,False
2025-01-27T00:43:01.796557,Neutral,0.241245,True
2025-01-27T00:43:01.979666,Neutral,0.183109,False
2025-01-27T00:43:02.203169,Neutral,0.223503,False
2025-01-27T00:43:02.387860,Felicidad,0.184691,True
2025-01-27T00:43:02.570096,Sorpresa,0.182236,True
2025-01-27T00:43:02.733014,Desconocida,0.162918,True
2025-01-27T00:43:03.159734,Desconocida,0.42672,False
2025-01-27T00:43:03.373495,Tristeza,0.213761,True
2025-01-27T00:43:03.753978,Desconocida,0.380483,True
2025-01-27T00:43:04.183001,Felicidad,0.429023,True
2025-01-27T00:43:04.345833,Desconocida,0.162832,True
2025-01-27T00:43:10.533684,Desconocida,6.187851,False
